Id,updatedtime,device_id
711,1143,"0.5835750000000001,7781,""2024-09-03 23:59:03"",""{""V1"": ""33901948.00"", ""V9"": {""B"": ""11195114.00"", ""R"": ""11445228.00"", ""Y"": ""11261606.00""}}"",264.0,255.7,258.4,NULL,NULL,NULL,NULL,NULL"
712,1145,"0.11325,1510,""2024-09-03 23:59:03"",""{""V1"": ""12517363.00"", ""V9"": {""B"": ""4206268.50"", ""R"": ""4104205.75"", ""Y"": ""4206889.50""}}"",49.8,50.0,51.2,NULL,NULL,NULL,NULL,NULL"
713,1146,"0.24405,3254,""2024-09-03 23:59:03"",""{""V1"": ""12234378.00"", ""V9"": {""B"": ""4093356.00"", ""R"": ""4019685.50"", ""Y"": ""4121383.25""}}"",107.6,108.3,109.6,NULL,NULL,NULL,NULL,NULL"
714,1147,"0.08385,1118,""2024-09-03 23:59:03"",""{""V1"": ""548031.44"", ""V9"": {""B"": ""182632.14"", ""R"": ""182610.22"", ""Y"": ""182789.08""}}"",37.2,37.2,37.4,NULL,NULL,NULL,NULL,NULL"
715,1148,"0.009675000000000001,129,""2024-09-03 23:59:03"",""{""V1"": ""155508.66"", ""V9"": {""B"": ""50497.78"", ""R"": ""77110.87"", ""Y"": ""27900.00""}}"",6.4,2.2,4.3,NULL,NULL,NULL,NULL,NULL"
716,1149,"0,0,""2024-09-03 23:59:03"",""{""V1"": ""231789.28"", ""V9"": {""B"": ""76986.50"", ""R"": ""76421.45"", ""Y"": ""78381.32""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
717,1150,"0,0,""2024-09-03 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
718,1151,"0.006075,81,""2024-09-03 23:59:03"",""{""V1"": ""291316.62"", ""V9"": {""B"": ""0.00"", ""R"": ""291318.03"", ""Y"": ""0.00""}}"",8.1,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
719,1152,"0.0024749999999999998,33,""2024-09-03 23:59:03"",""{""V1"": ""137898.17"", ""V9"": {""B"": ""75802.45"", ""R"": ""28043.79"", ""Y"": ""34052.11""}}"",0.6,0.9,1.8,NULL,NULL,NULL,NULL,NULL"
720,1154,"0.009149999999999998,122,""2024-09-03 23:59:03"",""{""V1"": ""2219349.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
721,1155,"0.011024999999999998,147,""2024-09-03 23:59:03"",""{""V1"": 2400697}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
722,1156,"0.006300000000000001,84,""2024-09-03 23:59:03"",""{""V1"": ""835090.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
723,1157,"0.00375,50,""2024-09-03 23:59:03"",""{""V1"": ""467670.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
724,1158,"0.006675,89,""2024-09-03 23:59:03"",""{""V1"": ""1588110.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
725,1159,"0.01605,214,""2024-09-03 23:59:03"",""{""V1"": ""3691870.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
726,1160,"0.007125,95,""2024-09-03 23:59:03"",""{""V1"": ""796730.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
727,1161,"0.01215,162,""2024-09-03 23:59:03"",""{""V1"": ""1491330.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
728,1162,"0.0068249999999999995,91,""2024-09-03 23:59:03"",""{""V1"": ""3685130.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
729,1163,"0.004050000000000001,54,""2024-09-03 23:59:03"",""{""V1"": ""740820.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
731,1165,"0.0065249999999999996,87,""2024-09-03 23:59:03"",""{""V1"": ""1253039.87""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
732,1166,"0.014700000000000001,196,""2024-09-03 23:59:03"",""{""V1"": ""2869220.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
733,1167,"0.010875,145,""2024-09-03 23:59:03"",""{""V1"": ""1446610.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
734,1168,"0.0065249999999999996,87,""2024-09-03 23:59:03"",""{""V1"": ""2098819.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
735,1173,"0,0,""2024-09-03 23:59:03"",""{""V1"": ""9369685.00"", ""V9"": {""B"": ""2060493.00"", ""R"": ""3323228.25"", ""Y"": ""3985968.75""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
737,1143,"0.412125,5495,""2024-09-04 23:59:03"",""{""V1"": ""34451436.00"", ""V9"": {""B"": ""11378369.00"", ""R"": ""11630789.00"", ""Y"": ""11442278.00""}}"",185.6,180.7,183.3,NULL,NULL,NULL,NULL,NULL"
738,1145,"0.154425,2059,""2024-09-04 23:59:03"",""{""V1"": ""12723279.00"", ""V9"": {""B"": ""4276192.50"", ""R"": ""4171948.25"", ""Y"": ""4275138.50""}}"",67.7,68.2,69.9,NULL,NULL,NULL,NULL,NULL"
739,1146,"0.15689999999999998,2092,""2024-09-04 23:59:03"",""{""V1"": ""12443560.00"", ""V9"": {""B"": ""4163831.25"", ""R"": ""4088695.25"", ""Y"": ""4191033.75""}}"",69.0,69.7,70.5,NULL,NULL,NULL,NULL,NULL"
740,1147,"0,0,""2024-09-04 23:59:03"",""{""V1"": ""548031.44"", ""V9"": {""B"": ""182632.14"", ""R"": ""182610.22"", ""Y"": ""182789.08""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
741,1148,"0,0,""2024-09-04 23:59:03"",""{""V1"": ""155508.66"", ""V9"": {""B"": ""50497.78"", ""R"": ""77110.87"", ""Y"": ""27900.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
742,1149,"0.0068249999999999995,91,""2024-09-04 23:59:03"",""{""V1"": ""240849.95"", ""V9"": {""B"": ""80041.35"", ""R"": ""79413.83"", ""Y"": ""81394.79""}}"",3.0,3.0,3.1,NULL,NULL,NULL,NULL,NULL"
743,1150,"0,0,""2024-09-04 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
744,1151,"0.0039000000000000003,52,""2024-09-04 23:59:03"",""{""V1"": ""296543.66"", ""V9"": {""B"": ""0.00"", ""R"": ""296545.13"", ""Y"": ""0.00""}}"",5.2,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
745,1152,"0.0031500000000000005,42,""2024-09-04 23:59:03"",""{""V1"": ""142057.00"", ""V9"": {""B"": ""78025.27"", ""R"": ""28997.79"", ""Y"": ""35034.03""}}"",1.0,1.0,2.2,NULL,NULL,NULL,NULL,NULL"
746,1154,"0.007725000000000001,103,""2024-09-04 23:59:03"",""{""V1"": ""2229650.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
747,1155,"0.011475,153,""2024-09-04 23:59:03"",""{""V1"": 2416028}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
748,1156,"0.004574999999999999,61,""2024-09-04 23:59:03"",""{""V1"": ""841210.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
749,1157,"0.0036750000000000003,49,""2024-09-04 23:59:03"",""{""V1"": ""472590.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
750,1158,"0.0087,116,""2024-09-04 23:59:03"",""{""V1"": ""1599730.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
751,1160,"0.0035250000000000004,47,""2024-09-04 23:59:03"",""{""V1"": ""801450.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
752,1161,"0.0105,140,""2024-09-04 23:59:03"",""{""V1"": ""1505120.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
753,1162,"0.0075,100,""2024-09-04 23:59:03"",""{""V1"": ""3695120.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
754,1163,"0.0039000000000000003,52,""2024-09-04 23:59:03"",""{""V1"": ""745970.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
756,1165,"0.0069,92,""2024-09-04 23:59:03"",""{""V1"": ""1262200.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
757,1166,"0.015450000000000002,206,""2024-09-04 23:59:03"",""{""V1"": ""2889800.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
758,1167,"0.0069,92,""2024-09-04 23:59:03"",""{""V1"": ""1455830.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
759,1168,"0.0075,100,""2024-09-04 23:59:03"",""{""V1"": ""2108839.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
760,1173,"0,0,""2024-09-04 23:59:03"",""{""V1"": ""9369685.00"", ""V9"": {""B"": ""2060493.00"", ""R"": ""3323228.25"", ""Y"": ""3985968.75""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
762,1143,"0.34545000000000003,4606,""2024-09-05 23:59:04"",""{""V1"": ""34912080.00"", ""V9"": {""B"": ""11530925.00"", ""R"": ""11786773.00"", ""Y"": ""11594380.00""}}"",156.0,152.1,152.6,NULL,NULL,NULL,NULL,NULL"
763,1145,"0.11827499999999999,1577,""2024-09-05 23:59:04"",""{""V1"": ""12880964.00"", ""V9"": {""B"": ""4329377.50"", ""R"": ""4224060.50"", ""Y"": ""4327587.00""}}"",52.1,52.4,53.2,NULL,NULL,NULL,NULL,NULL"
764,1146,"0.11819999999999999,1576,""2024-09-05 23:59:04"",""{""V1"": ""12601188.00"", ""V9"": {""B"": ""4216535.00"", ""R"": ""4140970.75"", ""Y"": ""4243742.50""}}"",52.3,52.7,52.7,NULL,NULL,NULL,NULL,NULL"
765,1147,"0,0,""2024-09-05 23:59:04"",""{""V1"": ""548031.44"", ""V9"": {""B"": ""182632.14"", ""R"": ""182610.22"", ""Y"": ""182789.08""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
766,1148,"0,0,""2024-09-05 23:59:04"",""{""V1"": ""155509.72"", ""V9"": {""B"": ""50498.09"", ""R"": ""77111.40"", ""Y"": ""27900.24""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
767,1149,"0.004425000000000001,59,""2024-09-05 23:59:04"",""{""V1"": ""246787.33"", ""V9"": {""B"": ""82034.18"", ""R"": ""81378.87"", ""Y"": ""83374.28""}}"",2.0,2.0,2.0,NULL,NULL,NULL,NULL,NULL"
768,1150,"0,0,""2024-09-05 23:59:04"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
769,1151,"0.0028499999999999997,38,""2024-09-05 23:59:04"",""{""V1"": ""300325.25"", ""V9"": {""B"": ""0.00"", ""R"": ""300326.69"", ""Y"": ""0.00""}}"",3.8,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
770,1152,"0.0015,20,""2024-09-05 23:59:04"",""{""V1"": ""144009.94"", ""V9"": {""B"": ""78998.05"", ""R"": ""29450.89"", ""Y"": ""35561.15""}}"",0.5,0.5,1.0,NULL,NULL,NULL,NULL,NULL"
771,1154,"0.007875,105,""2024-09-05 23:59:04"",""{""V1"": ""2240180.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
772,1155,"0.012524999999999998,167,""2024-09-05 23:59:04"",""{""V1"": 2432774}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
773,1156,"0.006075,81,""2024-09-05 23:59:04"",""{""V1"": ""849320.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
774,1157,"0.003825,51,""2024-09-05 23:59:04"",""{""V1"": ""477730.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
775,1158,"0.006975,93,""2024-09-05 23:59:04"",""{""V1"": ""1609010.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
776,1160,"0.0009750000000000001,13,""2024-09-05 23:59:04"",""{""V1"": ""802710.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
777,1161,"0.012375,165,""2024-09-05 23:59:04"",""{""V1"": ""1521640.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
778,1162,"0.007050000000000001,94,""2024-09-05 23:59:04"",""{""V1"": ""3704560.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
779,1163,"0.0035250000000000004,47,""2024-09-05 23:59:04"",""{""V1"": ""750650.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
781,1165,"0.005849999999999999,78,""2024-09-05 23:59:04"",""{""V1"": ""1270000.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
782,1166,"0.014174999999999998,189,""2024-09-05 23:59:04"",""{""V1"": ""2908650.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
783,1167,"0.009,120,""2024-09-05 23:59:04"",""{""V1"": ""1467790.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
784,1168,"0.007875,105,""2024-09-05 23:59:04"",""{""V1"": ""2119319.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
785,1173,"0,0,""2024-09-05 23:59:04"",""{""V1"": ""9369685.00"", ""V9"": {""B"": ""2060493.00"", ""R"": ""3323228.25"", ""Y"": ""3985968.75""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
787,1143,"0.44895000000000007,5986,""2024-09-06 23:59:04"",""{""V1"": ""35510636.00"", ""V9"": {""B"": ""11729931.00"", ""R"": ""11989533.00"", ""Y"": ""11791173.00""}}"",202.8,196.8,199.0,NULL,NULL,NULL,NULL,NULL"
788,1145,"0.175125,2335,""2024-09-06 23:59:04"",""{""V1"": ""13114502.00"", ""V9"": {""B"": ""4408542.50"", ""R"": ""4301100.50"", ""Y"": ""4404917.50""}}"",77.0,77.3,79.2,NULL,NULL,NULL,NULL,NULL"
789,1146,"0.17414999999999997,2322,""2024-09-06 23:59:04"",""{""V1"": ""12833398.00"", ""V9"": {""B"": ""4294532.50"", ""R"": ""4217836.00"", ""Y"": ""4321087.50""}}"",76.9,77.3,78.0,NULL,NULL,NULL,NULL,NULL"
790,1147,"0,0,""2024-09-06 23:59:04"",""{""V1"": ""548031.44"", ""V9"": {""B"": ""182632.14"", ""R"": ""182610.22"", ""Y"": ""182789.08""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
791,1148,"0,0,""2024-09-06 23:59:04"",""{""V1"": ""155509.72"", ""V9"": {""B"": ""50498.09"", ""R"": ""77111.40"", ""Y"": ""27900.24""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
792,1149,"0.00765,102,""2024-09-06 23:59:04"",""{""V1"": ""256937.78"", ""V9"": {""B"": ""85430.41"", ""R"": ""84740.76"", ""Y"": ""86766.61""}}"",3.4,3.4,3.4,NULL,NULL,NULL,NULL,NULL"
793,1150,"0,0,""2024-09-06 23:59:04"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
794,1151,"0.004199999999999999,56,""2024-09-06 23:59:04"",""{""V1"": ""305968.03"", ""V9"": {""B"": ""0.00"", ""R"": ""305970.16"", ""Y"": ""0.00""}}"",5.6,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
795,1152,"0.004425000000000001,59,""2024-09-06 23:59:04"",""{""V1"": ""149864.83"", ""V9"": {""B"": ""82518.49"", ""R"": ""30482.45"", ""Y"": ""36863.99""}}"",1.0,1.3,3.5,NULL,NULL,NULL,NULL,NULL"
796,1154,"0.010125,135,""2024-09-06 23:59:04"",""{""V1"": ""2253700.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
797,1155,"0.018075000000000004,241,""2024-09-06 23:59:04"",""{""V1"": 2456872}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
798,1156,"0.0035999999999999995,48,""2024-09-06 23:59:04"",""{""V1"": ""854140.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
799,1157,"0.003375,45,""2024-09-06 23:59:04"",""{""V1"": ""482200.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
800,1158,"0.007725000000000001,103,""2024-09-06 23:59:04"",""{""V1"": ""1619340.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
801,1160,"0,0,""2024-09-06 23:59:04"",""{""V1"": ""802720.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
802,1161,"0.010350000000000002,138,""2024-09-06 23:59:04"",""{""V1"": ""1535440.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
803,1162,"0.006300000000000001,84,""2024-09-06 23:59:04"",""{""V1"": ""3712980.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
804,1163,"0.004725,63,""2024-09-06 23:59:04"",""{""V1"": ""757000.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
806,1165,"0.006149999999999999,82,""2024-09-06 23:59:04"",""{""V1"": ""1278169.87""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
807,1166,"0.012299999999999998,164,""2024-09-06 23:59:04"",""{""V1"": ""2925060.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
808,1167,"0.007274999999999999,97,""2024-09-06 23:59:04"",""{""V1"": ""1477510.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
809,1168,"0.011625,155,""2024-09-06 23:59:04"",""{""V1"": ""2134829.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
810,1173,"0,0,""2024-09-06 23:59:04"",""{""V1"": ""9369685.00"", ""V9"": {""B"": ""2060493.00"", ""R"": ""3323228.25"", ""Y"": ""3985968.75""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
812,1143,"0.111225,1483,""2024-09-07 23:59:03"",""{""V1"": ""35658976.00"", ""V9"": {""B"": ""11779332.00"", ""R"": ""12039652.00"", ""Y"": ""11839993.00""}}"",50.1,48.8,49.4,NULL,NULL,NULL,NULL,NULL"
813,1145,"0.047400000000000005,632,""2024-09-07 23:59:03"",""{""V1"": ""13177709.00"", ""V9"": {""B"": ""4429999.00"", ""R"": ""4321823.50"", ""Y"": ""4425887.50""}}"",20.7,21.0,21.5,NULL,NULL,NULL,NULL,NULL"
814,1146,"0.046875,625,""2024-09-07 23:59:03"",""{""V1"": ""12895903.00"", ""V9"": {""B"": ""4315564.00"", ""R"": ""4238400.50"", ""Y"": ""4341939.00""}}"",20.6,20.9,21.0,NULL,NULL,NULL,NULL,NULL"
815,1147,"0,0,""2024-09-07 23:59:03"",""{""V1"": ""548031.44"", ""V9"": {""B"": ""182632.14"", ""R"": ""182610.22"", ""Y"": ""182789.08""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
816,1148,"0.0015,20,""2024-09-07 23:59:03"",""{""V1"": ""157520.78"", ""V9"": {""B"": ""51104.97"", ""R"": ""78113.29"", ""Y"": ""28302.54""}}"",1.0,0.4,0.6,NULL,NULL,NULL,NULL,NULL"
817,1149,"0,0,""2024-09-07 23:59:03"",""{""V1"": ""256943.53"", ""V9"": {""B"": ""85432.41"", ""R"": ""84742.75"", ""Y"": ""86768.39""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
818,1150,"0,0,""2024-09-07 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
819,1151,"0.0014249999999999998,19,""2024-09-07 23:59:03"",""{""V1"": ""307897.84"", ""V9"": {""B"": ""0.00"", ""R"": ""307900.41"", ""Y"": ""0.00""}}"",1.9,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
820,1152,"0.0008999999999999999,12,""2024-09-07 23:59:03"",""{""V1"": ""151082.33"", ""V9"": {""B"": ""83391.11"", ""R"": ""30557.20"", ""Y"": ""37134.11""}}"",0.1,0.3,0.9,NULL,NULL,NULL,NULL,NULL"
821,1154,"0.0008999999999999999,12,""2024-09-07 23:59:03"",""{""V1"": ""2254930.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
822,1155,"0.014700000000000001,196,""2024-09-07 23:59:03"",""{""V1"": 2476436}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
823,1156,"0,0,""2024-09-07 23:59:03"",""{""V1"": ""854170.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
824,1157,"0,0,""2024-09-07 23:59:03"",""{""V1"": ""482200.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
825,1158,"0.001725,23,""2024-09-07 23:59:03"",""{""V1"": ""1621590.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
826,1160,"0,0,""2024-09-07 23:59:03"",""{""V1"": ""802720.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
827,1161,"0.00435,58,""2024-09-07 23:59:03"",""{""V1"": ""1541230.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
828,1162,"0.0006000000000000001,8,""2024-09-07 23:59:03"",""{""V1"": ""3713800.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
829,1163,"0,0,""2024-09-07 23:59:03"",""{""V1"": ""757000.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
831,1165,"0.001875,25,""2024-09-07 23:59:03"",""{""V1"": ""1280630.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
832,1166,"0.008475000000000002,113,""2024-09-07 23:59:03"",""{""V1"": ""2936400.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
833,1167,"0.0014249999999999998,19,""2024-09-07 23:59:03"",""{""V1"": ""1479430.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
834,1168,"0.00375,50,""2024-09-07 23:59:03"",""{""V1"": ""2139869.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
835,1173,"0,0,""2024-09-07 23:59:03"",""{""V1"": ""9369685.00"", ""V9"": {""B"": ""2060493.00"", ""R"": ""3323228.25"", ""Y"": ""3985968.75""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
837,1143,"0.45847499999999997,6113,""2024-09-08 23:59:03"",""{""V1"": ""36270284.00"", ""V9"": {""B"": ""11983937.00"", ""R"": ""12244058.00"", ""Y"": ""12042292.00""}}"",204.4,202.3,204.6,NULL,NULL,NULL,NULL,NULL"
838,1145,"0.158625,2115,""2024-09-08 23:59:03"",""{""V1"": ""13389175.00"", ""V9"": {""B"": ""4502172.00"", ""R"": ""4390507.50"", ""Y"": ""4496567.00""}}"",68.7,70.7,72.2,NULL,NULL,NULL,NULL,NULL"
839,1146,"0.15802499999999997,2107,""2024-09-08 23:59:03"",""{""V1"": ""13106553.00"", ""V9"": {""B"": ""4386802.50"", ""R"": ""4307091.00"", ""Y"": ""4412723.00""}}"",68.7,70.8,71.2,NULL,NULL,NULL,NULL,NULL"
840,1147,"0,0,""2024-09-08 23:59:03"",""{""V1"": ""548031.44"", ""V9"": {""B"": ""182632.14"", ""R"": ""182610.22"", ""Y"": ""182789.08""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
841,1148,"0,0,""2024-09-08 23:59:03"",""{""V1"": ""157520.78"", ""V9"": {""B"": ""51104.97"", ""R"": ""78113.29"", ""Y"": ""28302.54""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
842,1149,"0.007725000000000001,103,""2024-09-08 23:59:03"",""{""V1"": ""267238.62"", ""V9"": {""B"": ""88938.94"", ""R"": ""88058.96"", ""Y"": ""90240.72""}}"",3.3,3.5,3.5,NULL,NULL,NULL,NULL,NULL"
843,1150,"0,0,""2024-09-08 23:59:03"",""{""V1"": ""85246.16"", ""V9"": {""B"": ""0.00"", ""R"": ""85246.16"", ""Y"": ""0.00""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
844,1151,"0.003974999999999999,53,""2024-09-08 23:59:03"",""{""V1"": ""313193.91"", ""V9"": {""B"": ""0.00"", ""R"": ""313195.38"", ""Y"": ""0.00""}}"",5.3,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
845,1152,"0.0008999999999999999,12,""2024-09-08 23:59:03"",""{""V1"": ""152250.14"", ""V9"": {""B"": ""84210.13"", ""R"": ""30678.20"", ""Y"": ""37361.86""}}"",0.1,0.2,0.8,NULL,NULL,NULL,NULL,NULL"
846,1154,"0.0008999999999999999,12,""2024-09-08 23:59:03"",""{""V1"": ""2256150.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
847,1155,"0.014850000000000002,198,""2024-09-08 23:59:03"",""{""V1"": 2496199}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
848,1156,"0,0,""2024-09-08 23:59:03"",""{""V1"": ""854170.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
849,1157,"0,0,""2024-09-08 23:59:03"",""{""V1"": ""482200.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
850,1158,"0.0023250000000000002,31,""2024-09-08 23:59:03"",""{""V1"": ""1624660.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
851,1160,"0,0,""2024-09-08 23:59:03"",""{""V1"": ""802720.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
852,1161,"0.0031500000000000005,42,""2024-09-08 23:59:03"",""{""V1"": ""1545400.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
853,1162,"0.0006000000000000001,8,""2024-09-08 23:59:03"",""{""V1"": ""3714610.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
854,1163,"0,0,""2024-09-08 23:59:03"",""{""V1"": ""757000.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
856,1165,"0.0015750000000000002,21,""2024-09-08 23:59:03"",""{""V1"": ""1282780.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
857,1166,"0.007949999999999999,106,""2024-09-08 23:59:03"",""{""V1"": ""2947040.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
858,1167,"0.000375,5,""2024-09-08 23:59:03"",""{""V1"": ""1479940.00""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
859,1168,"0.00375,50,""2024-09-08 23:59:03"",""{""V1"": ""2144819.75""}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
860,1173,"0,0,""2024-09-08 23:59:03"",""{""V1"": ""9369685.00"", ""V9"": {""B"": ""2060493.00"", ""R"": ""3323228.25"", ""Y"": ""3985968.75""}}"",0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL"
